"target_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","target_id.1","ens_gene","ext_gene","significant"
"ENSMUST00000128701.8",3.70142310507268,-0.983316793634011,3.49474074849476,0.00687950803231783,0.042961707848011,-2.50837669306759,"ENSMUST00000128701.8","ENSMUSG00000004267","Eno2","Higher in 4x"
"ENSMUST00000170050.8",7.28015451565881,-0.412416478758332,3.50898862366548,0.00672790397066862,0.0425000208890777,-2.50977765492043,"ENSMUST00000170050.8","ENSMUSG00000022255","Mtdh","Higher in 4x"
"ENSMUST00000228750.2",3.73783748411721,-2.04963346871861,3.57279483466028,0.00609073566744321,0.0403035069332444,-2.51001693020031,"ENSMUST00000228750.2","ENSMUSG00000032855","Pkd1","Higher in 4x"
"ENSMUST00000228767.2",3.55000437602142,-1.06606170312028,3.50477318960701,0.0067723898954166,0.0426380664951799,-2.51004322145035,"ENSMUST00000228767.2","ENSMUSG00000021917","Spcs1","Higher in 4x"
"ENSMUST00000076037.9",-4.99950441531822,-1.71635082566165,-3.49885128517214,0.00683540593145443,0.042836683560138,-2.51030492312013,"ENSMUST00000076037.9","ENSMUSG00000061474","Mrps36","Higher in WT"
"ENSMUST00000340071.1",-3.78148209626864,-1.13308071908679,-3.51442258061892,0.00667101041613602,0.0423130386214069,-2.51055126647041,"ENSMUST00000340071.1",NA,NA,"Higher in WT"
"ENSMUST00000161595.8",-3.40689530610488,-0.905123583492577,-3.34573737797758,0.00869703126513869,0.048917678349511,-2.51143596828593,"ENSMUST00000161595.8","ENSMUSG00000084786","Ubl5","Higher in WT"
"ENSMUST00000137171.2",3.33923889532631,-1.22547532028933,3.50124546708275,0.00680985532037699,0.042767975510666,-2.51192369348517,"ENSMUST00000137171.2","ENSMUSG00000026955","Sapcd2","Higher in 4x"
"ENSMUST00000224964.2",4.5926511137044,-1.51825693082531,3.5113163650005,0.00670347046689505,0.0424104787726176,-2.51490028759787,"ENSMUST00000224964.2","ENSMUSG00000034190","Chmp7","Higher in 4x"
"ENSMUST00000178134.2",-7.30426249909173,-2.79888079139838,-4.28160925418046,0.00209035609231294,0.0227977302481427,-2.51511264700687,"ENSMUST00000178134.2","ENSMUSG00000058006","Mdn1","Higher in WT"
"ENSMUST00000228361.2",4.16948642399983,-1.44909242990577,3.48101585795037,0.00702893547352085,0.0434917396628489,-2.51754308197869,"ENSMUST00000228361.2","ENSMUSG00000033565","Rbfox2","Higher in 4x"
"ENSMUST00000114103.8",3.19261791848162,-0.785175784317343,3.42160428323981,0.00771605694902784,0.0457079017517081,-2.51790338770239,"ENSMUST00000114103.8","ENSMUSG00000025964","Adam23","Higher in 4x"
"ENSMUST00000213880.2",4.74718465488389,-1.70989747184391,3.55241845219132,0.00628703143502146,0.0410182238116592,-2.51798645783023,"ENSMUST00000213880.2","ENSMUSG00000037257","Aagab","Higher in 4x"
"ENSMUST00000189509.2",4.21124111345314,-2.11834268897639,3.63030925245919,0.00557064249306023,0.0384183309062636,-2.51893422688258,"ENSMUST00000189509.2","ENSMUSG00000042699","Dhx9","Higher in 4x"
"ENSMUST00000159176.8",6.99714149665214,0.0350132468243146,3.48204658028219,0.00701759643099372,0.0434593392822875,-2.51958591138259,"ENSMUST00000159176.8","ENSMUSG00000025854","Fam20c","Higher in 4x"
"ENSMUST00000129814.8",3.68747149349331,-2.26459519869103,3.62999548733263,0.00557334953046648,0.0384298769421917,-2.52018287514048,"ENSMUST00000129814.8","ENSMUSG00000020728","Cep112","Higher in 4x"
"ENSMUST00000183399.8",3.26193315877632,-1.22420555544654,3.48845743582342,0.00694749912916586,0.0431833611925951,-2.52020007902616,"ENSMUST00000183399.8","ENSMUSG00000090626","Tex9","Higher in 4x"
"ENSMUST00000137876.2",3.24566135820232,-1.15786236553234,3.48432806113442,0.00699256581359252,0.0433548402310176,-2.520492846972,"ENSMUST00000137876.2","ENSMUSG00000001228","Uhrf1","Higher in 4x"
"ENSMUST00000027251.12",4.69709105304727,0.743722571479469,3.36301983799058,0.00846265937237943,0.0482116317972931,-2.52090001640789,"ENSMUST00000027251.12","ENSMUSG00000026082","Rev1","Higher in 4x"
"ENSMUST00000127712.8",4.01649140708427,-0.942809864127632,3.49749562260652,0.00684991804507507,0.0428567089753284,-2.52120539084302,"ENSMUST00000127712.8","ENSMUSG00000027346","Gpcpd1","Higher in 4x"
"ENSMUST00000171770.10",5.146180924668,-0.946241638614875,3.46292732634899,0.00723108297845109,0.0441470855487195,-2.52156151390218,"ENSMUST00000171770.10","ENSMUSG00000021065","Fut8","Higher in 4x"
"ENSMUST00000182539.8",5.99237047466822,0.719953306549871,3.42675049072942,0.0076538489723309,0.0455133064908927,-2.52193525745361,"ENSMUST00000182539.8","ENSMUSG00000034165","Ccnd3","Higher in 4x"
"ENSMUST00000133070.8",3.38026845261276,-0.424044889256743,3.36922266979374,0.00838015663120498,0.0479693058118836,-2.52238483273144,"ENSMUST00000133070.8","ENSMUSG00000075595","Zfp652","Higher in 4x"
"ENSMUST00000138445.2",4.31897146825534,0.432989172737932,3.36624889257078,0.00841960503891131,0.0480638767393631,-2.52279552374832,"ENSMUST00000138445.2","ENSMUSG00000028796","Phc2","Higher in 4x"
"ENSMUST00000006403.7",3.53299185564353,-0.150068842434263,3.35704159231839,0.00854297735571548,0.0484604004546491,-2.52293190083287,"ENSMUST00000006403.7","ENSMUSG00000006241","Ccdc159","Higher in 4x"
"ENSMUST00000176527.2",4.68850380524605,-1.92863360371123,3.60368235909089,0.00580536623766465,0.0392584990194091,-2.52295739383862,"ENSMUST00000176527.2","ENSMUSG00000034252","Senp6","Higher in 4x"
"ENSMUST00000141295.8",-6.29217579381907,-2.39437125315351,-4.26217826607852,0.00215054624798152,0.0231525967154654,-2.52331860179598,"ENSMUST00000141295.8","ENSMUSG00000090231","Cfb","Higher in WT"
"ENSMUST00000323966.1",3.99911592577767,-1.66302723886771,3.49529992971807,0.00687349107228878,0.0429457568978419,-2.52369098409615,"ENSMUST00000323966.1",NA,NA,"Higher in 4x"
"ENSMUST00000194384.2",4.24149238529365,-1.30422553519258,3.53674166348448,0.00644256940471825,0.0414649160770372,-2.52424120754203,"ENSMUST00000194384.2","ENSMUSG00000027668","Mfn1","Higher in 4x"
"ENSMUST00000133347.2",3.62542027825906,-1.01707513631265,3.48692199428124,0.0069642208055241,0.0432469608378055,-2.52468123388301,"ENSMUST00000133347.2","ENSMUSG00000037020","Wdr62","Higher in 4x"
"ENSMUST00000208472.2",3.78288007793181,-0.208689953977426,3.37948141231985,0.00824554451739733,0.0475278040060112,-2.52625358773798,"ENSMUST00000208472.2","ENSMUSG00000060279","Ap2a1","Higher in 4x"
"ENSMUST00000102794.8",6.73653319877397,-1.28089474658061,3.60833095440904,0.00576364983943514,0.0391190616380539,-2.5289731546128,"ENSMUST00000102794.8","ENSMUSG00000035778","Ggta1","Higher in 4x"
"ENSMUST00000046763.13",4.19322749624325,-0.131373343829265,3.40230031027143,0.00795415620106996,0.0464440641079439,-2.52915342034207,"ENSMUST00000046763.13","ENSMUSG00000042498","Radx","Higher in 4x"
"ENSMUST00000021231.8",3.23760565352601,3.92587715647112,3.33683211295965,0.0088204314735255,0.0493654924541912,-2.52920501778923,"ENSMUST00000021231.8","ENSMUSG00000020865","Abcc3","Higher in 4x"
"ENSMUST00000160565.4",-3.20626926549933,0.73467590498081,-3.32629978113213,0.00896873795481124,0.0498431416108531,-2.53082381758108,"ENSMUST00000160565.4","ENSMUSG00000037849","Ifi206","Higher in WT"
"ENSMUST00000223939.2",4.44731109462878,-0.26415216844309,3.44168237688379,0.00747630199544745,0.0449289544400457,-2.53087784879973,"ENSMUST00000223939.2","ENSMUSG00000025290","Rps24","Higher in 4x"
"ENSMUST00000193074.6",-5.57182193989398,-2.99593549856091,-4.27640328287008,0.00210630390780922,0.0228481776961684,-2.53103983474822,"ENSMUST00000193074.6","ENSMUSG00000022995","Enah","Higher in WT"
"ENSMUST00000155434.2",3.8206511721314,-0.756932148622153,3.44978393223195,0.00738177903276892,0.0446373886676797,-2.53316297287391,"ENSMUST00000155434.2","ENSMUSG00000028559","Osbpl9","Higher in 4x"
"ENSMUST00000087897.11",4.77906985548335,-0.141290731023945,3.43732509069256,0.00752766251190397,0.0450944677315104,-2.5344220726055,"ENSMUST00000087897.11","ENSMUSG00000037426","Depdc5","Higher in 4x"
"ENSMUST00000185445.3",3.60908681575463,-1.2221897158966,3.50426843458851,0.00677773726490933,0.0426495108597551,-2.53769366224058,"ENSMUST00000185445.3","ENSMUSG00000026425","Srgap2","Higher in 4x"
"ENSMUST00000332240.1",-5.74436241118658,-2.85347248245253,-4.25864205002929,0.00216169772305864,0.0232196359580245,-2.53973374257691,"ENSMUST00000332240.1",NA,NA,"Higher in WT"
"ENSMUST00000237122.2",4.50696556696166,6.27874576095668,3.48149128252497,0.00702370291432918,0.0434899175126387,-2.54059085473158,"ENSMUST00000237122.2","ENSMUSG00000056201","Cfl1","Higher in 4x"
"ENSMUST00000203407.2",3.41343918663254,-1.05696089940242,3.46657317159961,0.00718985454866654,0.0439843666873127,-2.54098103005029,"ENSMUST00000203407.2","ENSMUSG00000097583","6430590A07Rik","Higher in 4x"
"ENSMUST00000177066.2",3.21150501562793,-1.3159080179089,3.48547102944288,0.00698006124678125,0.043310054127519,-2.5413049727927,"ENSMUST00000177066.2","ENSMUSG00000029036","Atad3a","Higher in 4x"
"ENSMUST00000202060.4",5.38605890791873,-1.24768187623264,3.48087856596882,0.00703044727934962,0.0434917396628489,-2.54277251841506,"ENSMUST00000202060.4","ENSMUSG00000029165","Agbl5","Higher in 4x"
"ENSMUST00000316744.1",3.33969352936838,-0.427428888612082,3.38232730707069,0.00820860297891633,0.0473882841018681,-2.54401958611277,"ENSMUST00000316744.1",NA,NA,"Higher in 4x"
"ENSMUST00000190926.2",3.63488514538857,-1.17363377814266,3.49088912261398,0.00692110294160461,0.0431129210025586,-2.54634760388385,"ENSMUST00000190926.2","ENSMUSG00000032560","Dnajc13","Higher in 4x"
"ENSMUST00000170731.8",4.58580922132958,-0.290362186276569,3.4154438889274,0.00779122041454331,0.0459483179527521,-2.54910781642586,"ENSMUST00000170731.8","ENSMUSG00000020458","Rtn4","Higher in 4x"
"ENSMUST00000129206.2",-5.01796568079361,-1.68932551806138,-3.56270542364743,0.00618711475531083,0.040672081042553,-2.54958684660931,"ENSMUST00000129206.2","ENSMUSG00000027381","Bcl2l11","Higher in WT"
"ENSMUST00000126822.2",3.4460953743414,-1.14628763410567,3.46327231931217,0.00722717110131699,0.0441470855487195,-2.55275200677757,"ENSMUST00000126822.2","ENSMUSG00000038780","Smurf1","Higher in 4x"
"ENSMUST00000227045.2",3.79091523748953,-1.47706550687639,3.51508280307086,0.00666413233495052,0.0423015558356758,-2.55275779271899,"ENSMUST00000227045.2","ENSMUSG00000022353","Mtss1","Higher in 4x"
"ENSMUST00000277293.1",3.2500256308857,-0.654501712269883,3.37755400451741,0.00827066207171705,0.0476259860162554,-2.55335711476337,"ENSMUST00000277293.1",NA,NA,"Higher in 4x"
"ENSMUST00000202953.2",-6.75896396488264,-0.355604798926399,-3.45050734840398,0.00737339978899272,0.0446084692600085,-2.55399770967778,"ENSMUST00000202953.2","ENSMUSG00000106918","Mrpl33","Higher in WT"
"ENSMUST00000315436.1",3.46983005836567,-2.20844151909175,3.54249095370281,0.00638506375091658,0.0412655786255145,-2.55562214189094,"ENSMUST00000315436.1",NA,NA,"Higher in 4x"
"ENSMUST00000179285.3",-5.10860491251694,-1.43497938269351,-3.63293480509761,0.00554804444743929,0.0383505953930472,-2.55616360973619,"ENSMUST00000179285.3","ENSMUSG00000096010","H4c16","Higher in WT"
"ENSMUST00000128817.8",3.88295675899391,-1.90985964244878,3.49042471908795,0.00692613595483114,0.0431165631431659,-2.55626198370975,"ENSMUST00000128817.8","ENSMUSG00000036817","Sun1","Higher in 4x"
"ENSMUST00000028882.2",-6.11599528661294,-3.01202136503499,-4.22557158797209,0.00226902221165968,0.0238467527891175,-2.55742669696984,"ENSMUST00000028882.2","ENSMUSG00000027399","Il1a","Higher in WT"
"ENSMUST00000187516.7",4.34933905301946,-1.52623974801255,3.45119921527856,0.00736539528951232,0.0445779874771438,-2.55890018314165,"ENSMUST00000187516.7","ENSMUSG00000026177","Slc11a1","Higher in 4x"
"ENSMUST00000147312.2",4.31280163203041,-1.7371845835202,3.48040407486335,0.00703567481409173,0.0435040059471198,-2.55937211790151,"ENSMUST00000147312.2","ENSMUSG00000001065","Zfp276","Higher in 4x"
"ENSMUST00000150857.8",-6.98323634014404,-0.76780477122241,-3.79000145364015,0.00435739405837829,0.0336799241303505,-2.55972527100381,"ENSMUST00000150857.8","ENSMUSG00000006127","Inpp5k","Higher in WT"
"ENSMUST00000168863.8",6.98263787539651,-0.0795237415441897,3.43659224701948,0.007536336938371,0.045117375457115,-2.56039472737492,"ENSMUST00000168863.8","ENSMUSG00000015363","Trabd","Higher in 4x"
"ENSMUST00000132040.2",3.49979404760307,-1.11046861701185,3.41882677987662,0.00774985120086826,0.0458193649250916,-2.56100720614598,"ENSMUST00000132040.2","ENSMUSG00000017724","Etv4","Higher in 4x"
"ENSMUST00000123700.4",-6.54593544035036,-1.36809962791457,-3.60910340798896,0.00575674845263549,0.0391045075620323,-2.56204335394729,"ENSMUST00000123700.4",NA,NA,"Higher in WT"
"ENSMUST00000175884.3",4.57467262652142,0.135997945319356,3.35747112067878,0.00853718018841738,0.0484604004546491,-2.5633059635241,"ENSMUST00000175884.3","ENSMUSG00000001909","Trmt1","Higher in 4x"
"ENSMUST00000091130.5",5.40395155863564,6.44277908408368,3.44161529241255,0.00747708995330886,0.0449289544400457,-2.56357395915962,"ENSMUST00000091130.5","ENSMUSG00000121776","Gm6793","Higher in 4x"
"ENSMUST00000146958.8",3.89891275626436,-0.320856406513244,3.36503661519252,0.00843574197525393,0.0481081659085101,-2.56361573411497,"ENSMUST00000146958.8","ENSMUSG00000042625","Safb2","Higher in 4x"
"ENSMUST00000159742.8",4.41764782111885,-0.914450566279076,3.46078738645485,0.00725539734359989,0.0442391656095297,-2.56475819163604,"ENSMUST00000159742.8","ENSMUSG00000033400","Agl","Higher in 4x"
"ENSMUST00000209047.2",4.24078865585853,-1.77901042222838,3.4754040310013,0.00709100916271263,0.0437067946480666,-2.56630967851137,"ENSMUST00000209047.2","ENSMUSG00000048677","Tpcn2","Higher in 4x"
"ENSMUST00000155488.8",3.80860061065887,-2.08058035472948,3.51169861383943,0.00669946703379311,0.0423995696421739,-2.56988077702771,"ENSMUST00000155488.8","ENSMUSG00000032815","Fanca","Higher in 4x"
"ENSMUST00000232630.2",3.40891119694274,-0.666141735539988,3.38945990539574,0.00811677471152797,0.0470626206470035,-2.57091145576241,"ENSMUST00000232630.2","ENSMUSG00000063358","Mapk1","Higher in 4x"
"ENSMUST00000137880.2",5.48392157687164,-1.40358733263883,3.47417577554342,0.00710467160385944,0.0437437558108221,-2.57109099712191,"ENSMUST00000137880.2","ENSMUSG00000055612","Cdca7","Higher in 4x"
"ENSMUST00000133251.3",3.50634353694002,-1.81055333940949,3.44182048641281,0.0074746800680952,0.0449289544400457,-2.57367665293605,"ENSMUST00000133251.3","ENSMUSG00000023456","Tpi1","Higher in 4x"
"ENSMUST00000351280.1",-6.00466041967764,-2.86762942609268,-4.19548654836661,0.00237160196276476,0.0244401674141596,-2.57410362183896,"ENSMUST00000351280.1",NA,NA,"Higher in WT"
"ENSMUST00000275376.1",-5.11715711816985,-1.32979299632077,-3.51359072079408,0.00667968718546281,0.0423247822052988,-2.57676961848171,"ENSMUST00000275376.1",NA,NA,"Higher in WT"
"ENSMUST00000186008.7",9.05238840022847,2.73972847335444,3.4156397064731,0.00778881948727113,0.0459483179527521,-2.58130723264609,"ENSMUST00000186008.7","ENSMUSG00000026341","Actr3","Higher in 4x"
"ENSMUST00000274275.1",3.25231914978472,-1.79577971716274,3.46639085826678,0.00719191035095023,0.0439897104106206,-2.58583991582498,"ENSMUST00000274275.1",NA,NA,"Higher in 4x"
"ENSMUST00000220707.2",3.18417580852655,-1.66277783464375,3.43921728934723,0.00750531345466716,0.0450205118827233,-2.58696481240465,"ENSMUST00000220707.2","ENSMUSG00000057469","E2f6","Higher in 4x"
"ENSMUST00000134108.8",7.50298682901152,-1.63154710873678,3.96883923387298,0.00332272656637208,0.0289340615773349,-2.58828560694348,"ENSMUST00000134108.8","ENSMUSG00000002280","Ciao3","Higher in 4x"
"ENSMUST00000156973.2",-5.17645383850026,-2.27218487943825,-3.79104352683325,0.00435046247577452,0.0336523196125036,-2.58921023934871,"ENSMUST00000156973.2","ENSMUSG00000008307","1700109H08Rik","Higher in WT"
"ENSMUST00000171960.2",5.92695978697852,0.459242923268756,3.39206764872778,0.00808346986662514,0.0469353407190265,-2.59031386097582,"ENSMUST00000171960.2","ENSMUSG00000061904","Slc25a3","Higher in 4x"
"ENSMUST00000239482.2",3.87437975962896,-1.92588612968826,3.45405392304232,0.00733246402966504,0.0444910288897174,-2.59068067015867,"ENSMUST00000239482.2","ENSMUSG00000014195","Dnajc7","Higher in 4x"
"ENSMUST00000110512.4",-5.61452999950968,-3.3382692242434,-4.17365678350483,0.0024491233384147,0.0248295727663204,-2.59138845552576,"ENSMUST00000110512.4","ENSMUSG00000033213","AA467197","Higher in WT"
"ENSMUST00000348703.1",-5.85650547441078,-0.926805707295302,-3.70475929423211,0.0049658493440272,0.0361329998719921,-2.59152800716171,"ENSMUST00000348703.1",NA,NA,"Higher in WT"
"ENSMUST00000037287.8",3.74064656640266,-0.451217293137604,3.33304328694079,0.00887348555383401,0.0495292365138109,-2.59347184512045,"ENSMUST00000037287.8","ENSMUSG00000037664","Cdkn1c","Higher in 4x"
"ENSMUST00000156057.2",4.21460737956407,-1.69582559367731,3.4276608133974,0.00764289958740117,0.0454656495415784,-2.59348151970278,"ENSMUST00000156057.2","ENSMUSG00000068882","Ssb","Higher in 4x"
"ENSMUST00000206371.2",3.32392331502487,-1.55432539595103,3.43437989081173,0.00756258735200509,0.0451979527964217,-2.59353907472962,"ENSMUST00000206371.2","ENSMUSG00000004609","Cd33","Higher in 4x"
"ENSMUST00000126040.8",4.55191034094036,-0.371321344377149,3.37278707833334,0.00833312732394617,0.0478399426542301,-2.59435534333597,"ENSMUST00000126040.8","ENSMUSG00000025393","Atp5f1b","Higher in 4x"
"ENSMUST00000218977.2",5.42833204500503,-1.01863848394125,3.40026630854897,0.00797968737937842,0.0465287930300161,-2.59550820340041,"ENSMUST00000218977.2","ENSMUSG00000006731","B4galnt1","Higher in 4x"
"ENSMUST00000140419.8",4.68657299470768,-0.0426899942772025,3.36678998891021,0.00841241276889035,0.0480464858376692,-2.59563977639815,"ENSMUST00000140419.8","ENSMUSG00000024835","Coro1b","Higher in 4x"
"ENSMUST00000231900.2",3.39758516794066,-1.16757583655567,3.41527140687352,0.00779333586525141,0.0459535099109999,-2.5969451391527,"ENSMUST00000231900.2","ENSMUSG00000073471","Rsph3a","Higher in 4x"
"ENSMUST00000203559.2",3.3729581604241,-2.01428971870877,3.43920374718239,0.00750547315645316,0.0450205118827233,-2.5989209085117,"ENSMUST00000203559.2","ENSMUSG00000030047","Arhgap25","Higher in 4x"
"ENSMUST00000101562.11",3.52146404440783,-0.682271655393909,3.35600039255253,0.00855704705218016,0.0484604004546491,-2.59955881014981,"ENSMUST00000101562.11","ENSMUSG00000052632","Asap2","Higher in 4x"
"ENSMUST00000125201.2",3.3853378816214,-1.18260839870821,3.42105667619945,0.00772270754118429,0.04573273587217,-2.60137391468142,"ENSMUST00000125201.2","ENSMUSG00000026669","Mcm10","Higher in 4x"
"ENSMUST00000153136.2",3.62459120202711,-1.4951424413135,3.49652450609927,0.00686033351461299,0.0428995679123035,-2.60189294911716,"ENSMUST00000153136.2","ENSMUSG00000026987","Baz2b","Higher in 4x"
"ENSMUST00000235600.2",4.13801012706645,-1.69455223282463,3.41164587099132,0.00783794142081925,0.0460996342782835,-2.60513330766372,"ENSMUST00000235600.2","ENSMUSG00000061613","U2af1","Higher in 4x"
"ENSMUST00000114034.9",5.85093006659519,-0.67866534312289,3.3790678021843,0.00825092787342243,0.0475418127612712,-2.60521361737479,"ENSMUST00000114034.9","ENSMUSG00000047766","Lrrc49","Higher in 4x"
"ENSMUST00000274100.1",-5.32764318574712,-3.0369304974006,-4.13273253254904,0.00260182020907215,0.0256100329415205,-2.60671325219393,"ENSMUST00000274100.1",NA,NA,"Higher in WT"
